comment_id,video_id,text,label
UgwOZWpCkC__GNa4lZ54AaABAg,vDXkdal4UmQ,Superb,not_gujlish
UgzGv5btGfWHaU1ui-94AaABAg,vDXkdal4UmQ,Laapata ladies,not_gujlish
UgyrYicDO3bM0SpCJvt4AaABAg,vDXkdal4UmQ,"I always like mystry and suspence, thriller",not_gujlish
UgxBO7SzZ6sns4AzNs54AaABAg,vDXkdal4UmQ,Laya laya navu laya bhai 😅,positive
Ugwc7iHZtHLXqZKvzw94AaABAg,vDXkdal4UmQ,Jordar trailer che....maja maja padi gai....congratulations to whole team of kajodu .....so gripping trailer💐💐💐💐💐,positive
UgygdrVfXQhPe8SYlDx4AaABAg,vDXkdal4UmQ,Ready to blew the mind of the audience 🥳💥,not_gujlish
Ugxs8A89eBgZsoA_8H94AaABAg,vDXkdal4UmQ,Crazyyyyyyyy!!!,positive
UgwdR5XY1ykqn5aQ0GF4AaABAg,vDXkdal4UmQ,Jordar Chee Bapu 🔥🔥🔥🔥 Kaik Navu Jova madshe Gujarati Ma 😍😍,positive
Ugy752XhS1YWVowEnCR4AaABAg,vDXkdal4UmQ,Cinema release karo ke❤,positive
UgxoXcEs-g9D94OchMh4AaABAg,k8EaDjz2emQ,kach na cup ma cha bharai chhe ane next scene ma kagal na cup chhe hath ma !,negative
UgzLZkJixKrzR0ZDBK94AaABAg,k8EaDjz2emQ,Heyy Gujjugate productions you are doing great job! Gujarati contents another level nowadays keep creating This level of content... We always support you ❤,not_gujlish
UgyxpzjjDHKEgxDsr6x4AaABAg,k8EaDjz2emQ,Nice wab series jordar che keep it up may God bless you and your family,positive
UgwqtO-MHFKM0XemZWt4AaABAg,k8EaDjz2emQ,🔥👍,not_gujlish
UgwyiR4ISneS6PHqsNl4AaABAg,k8EaDjz2emQ,Hit like if u are here for SHIVRAM CHUDASAMA SIR!!!!,not_gujlish
UgytZetYRbxBvw1aK2h4AaABAg,k8EaDjz2emQ,Gajjab che boss... Kharekhar,positive
Ugw8bYcwXosoE4U_AQZ4AaABAg,k8EaDjz2emQ,1 number 🔥🔥🔥,positive
Ugx_oWqZY33Woi0XDp54AaABAg,k8EaDjz2emQ,Very good performance rohan dudhatra keep growing im proud of you 👏🏻 ❤️✨,not_gujlish
UgwcO-sKtBXBSnZ2SuZ4AaABAg,k8EaDjz2emQ,"Boss e lai lidha bhai ne 😁
Ekaad gaad y umervani jarur hati 😅",neutral
UgywLDhV9TTzMUqhxk14AaABAg,k8EaDjz2emQ,Great.... Waiting for the next episode 🤩🎉💛💛,not_gujlish
Ugy2qp5zjj6gRXm-fy14AaABAg,k8EaDjz2emQ,"You guys have done fantastic job.. It's amazing story.. 
I’m eagerly waiting for next episode..",not_gujlish
UgzKGnfnfSNU8xMWmC14AaABAg,k8EaDjz2emQ,I want Hungry Lions in My Office__Who are Hungry to achieve their Goals....!!!!!! Super Dialogue Delivery...!!!!!,not_gujlish
UgwVcyeeBO_BvlJQ9794AaABAg,k8EaDjz2emQ,"Nice episode
A totally different story than typical love stories

Waiting for the next episode",not_gujlish
UgwDCyiMj_N-AddV5md4AaABAg,k8EaDjz2emQ,Mihir Chavda - The Boss.. Super Duper bhai!!!,not_gujlish
UgzUw7diVQ9sJjpKxjl4AaABAg,k8EaDjz2emQ,"Amazing....💐💐

Eagerly Waiting for the next episode....",not_gujlish
UgzMgOx4PXPoTJw4uBZ4AaABAg,k8EaDjz2emQ,Booommm 💥💥💥,positive
UgzkegMQ6dTs0nduahB4AaABAg,k8EaDjz2emQ,Great work guys!! Waiting for the awesome future projects.. 👍🙏🏻,not_gujlish
UgxDLwm_c5mfzLkdwTV4AaABAg,k8EaDjz2emQ,"SUPERB GUJARATI SERIES 
KEEP IT UP TEAM...",not_gujlish
UgwhyTa7mdfOgZLnW0B4AaABAg,k8EaDjz2emQ,Rocking performance guys🔥🔥🔥🔥🔥🔥.... waiting curiously for part 2😎,not_gujlish
UgwmaohLCKufwKeVPvR4AaABAg,k8EaDjz2emQ,Gujrati film industry future on safe hands .... ✨💥🔥,not_gujlish
Ugye8OA2sM1hxKUYFHZ4AaABAg,k8EaDjz2emQ,Tarun's boss is looks high on weed,not_gujlish
UgwJVKKfLYQMxWC44gZ4AaABAg,k8EaDjz2emQ,One of the best it is 💯,not_gujlish
Ugwbl-KLmmqwVuJiVph4AaABAg,k8EaDjz2emQ,Wow!! One of the best gujrati series launch.. keep you the good work team 👍,not_gujlish
UgyipTDY0Y0hL7PM5dV4AaABAg,k8EaDjz2emQ,Eagerly waiting for next episode..!!!,not_gujlish
UgzTX0utQWsM7rQn4bh4AaABAg,k8EaDjz2emQ,Kon Kon Aiya InstaGram Story Prthi Aavyu 6...?😉😉,not_gujlish
UgwdAwSr-widpV4kOq54AaABAg,k8EaDjz2emQ,🙌🙌🙌,not_gujlish
UgwbBsr-5KnOYf-_tsR4AaABAg,k8EaDjz2emQ,Keep up the good work 😍,not_gujlish
Ugxv3mcMMbOPZnp8LYF4AaABAg,k8EaDjz2emQ,It's amazing 😍.. and for IT person its part of their life 👍,not_gujlish
UgzkU5eLn_1dc7ELDOB4AaABAg,k8EaDjz2emQ,Wait for second part ❤️🥰🤙🤙,not_gujlish
Ugw5izC2t9Tu8a4vB254AaABAg,k8EaDjz2emQ,Zindagi ma koi divas lalach nai levai ni.. Mane anubhav se.. Last 2month ago.. Mari sathe kaik avu j thayu hatu red mercy na lalach ma hata 3 lakh amara dubya mara frd sathe ..but koi divs no lalach mehnat kri ne 300 kamavi levana ane pci sui javanu.. 💯✔️ believe in mehnat 🙏,neutral
Ugw467FoBTbypjsN9s14AaABAg,k8EaDjz2emQ,Very Nicely,not_gujlish
UgwUoJvhKG_X0sPfw8d4AaABAg,k8EaDjz2emQ,Another level 😍,positive
UgxM7V9sVJVzFpBQ95R4AaABAg,k8EaDjz2emQ,Nice acting 👌👌👌👍👍 nice 1,not_gujlish
UgwxapxrFwlzdWyKWrx4AaABAg,k8EaDjz2emQ,Eagerly waiting for next episode.....,not_gujlish
UgypPIE-IWg3eMRxR2l4AaABAg,k8EaDjz2emQ,Mihirbhai you are just stupendous fantabulous fantastic.....keep it up...,not_gujlish
UgxWPiFYYPhH62tKevt4AaABAg,k8EaDjz2emQ,Shandar jabardasth zindabad.....✌️,positive
UgycrGV3Iaj-pSxhyNV4AaABAg,k8EaDjz2emQ,"Amazing .....
Eagerly waiting for next.....",not_gujlish
Ugy0gmOWLeLcAOhdUT14AaABAg,k8EaDjz2emQ,"Superb!! Much relatable to today's engineers😉😉. Great job Karan, waiting for the next one.",not_gujlish
UgwdX9FnIzWJExg0qy54AaABAg,k8EaDjz2emQ,❤️❤️,not_gujlish
UgwiSO-zteQzs0kr5EJ4AaABAg,k8EaDjz2emQ,BAGHDATiiii 💪 🔥,positive
Ugxw1IBDPLeNxi9ntGt4AaABAg,k8EaDjz2emQ,Aama thi favourite Nitin Vaghela 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,positive
UgxNHnZdCP2o3W_3ifV4AaABAg,k8EaDjz2emQ,Interesting 👍👍,not_gujlish
UgzbUhCFUC9HR2ric9t4AaABAg,k8EaDjz2emQ,Fab fab!!!! Waiting for the nxt already 👌👌,not_gujlish
UgzAzQc0se4d5h8AYFZ4AaABAg,k8EaDjz2emQ,Superb 👌👌👌,not_gujlish
Ugx2cnkUME2uKgYTMVx4AaABAg,k8EaDjz2emQ,🤩🤩🤩,not_gujlish
Ugz4mzcHS1D8l2i0V3h4AaABAg,k8EaDjz2emQ,"Very good acting, Pranav",not_gujlish
UgwF2pHUmeZA3UpJiRp4AaABAg,k8EaDjz2emQ,❤❤,not_gujlish
Ugyoc8reR0qbcw7cl_V4AaABAg,k8EaDjz2emQ,Waiting forrrr next Episode 😍😍,not_gujlish
UgyII1aKx3bHyZ31peV4AaABAg,k8EaDjz2emQ,"Wooww ..... Can't wait for the next episodes💯💯💥🥂💯💯💥🥂
Great story line
💯💯💥🥂",not_gujlish
Ugx_rhAn2X3tVgrIQlZ4AaABAg,k8EaDjz2emQ,Super,not_gujlish
UgwdV0b18s_rgArR1xN4AaABAg,k8EaDjz2emQ,Excellent Performance 👏👏👏,not_gujlish
Ugw_FxzA8_ul-83LNJF4AaABAg,k8EaDjz2emQ,Waiting for 2nd episode..,not_gujlish
Ugw_wpQQ-LyUZyQv7gx4AaABAg,k8EaDjz2emQ,Amazing story ...,not_gujlish
UgzxVdAN49Z49oj6rS54AaABAg,k8EaDjz2emQ,❤️❤️🔥🔥💯☑️ jordar,not_gujlish
UgzVCrUDVewhyArx8s94AaABAg,k8EaDjz2emQ,"Mr. Director,
Watch the tea-stall scene properly. Is there any mistake?",not_gujlish
UgzuYjaXpGH_1pHfA3V4AaABAg,k8EaDjz2emQ,"'Start up scam story'- a good start. Very well acted, Pranav Unadkat.",not_gujlish
UgxCrbXrlEZMrfK4TOx4AaABAg,k8EaDjz2emQ,Tarun @Pranav Undakat u nailed it👌☺you rocked Pranav👍 great job Pranav as well as whole team👌 nice cinematography☺😊good topic by gujju gate😊,not_gujlish
UgwVYdrM8rEhVxsSfpF4AaABAg,k8EaDjz2emQ,Mast he 😀😀,positive
UgyxldUB7cXQc2a3hBJ4AaABAg,k8EaDjz2emQ,Commendable performance Pranav Unadkat,not_gujlish
UgyoT_hGgP8m9QdmwoB4AaABAg,k8EaDjz2emQ,Fantastic Performance Pranav Unadkat,not_gujlish
UgyLl1OjE2kKytH9z0l4AaABAg,k8EaDjz2emQ,Super performance Pranav,not_gujlish
UgyV1cNyayV819T_DBB4AaABAg,k8EaDjz2emQ,😍Wowww karan sir✨ its really pure and hard work and Gujju gate. team all are amazing.. 🙌..💯..💚💚💚,not_gujlish
UgzaXPrr5MXrVRjPD3N4AaABAg,k8EaDjz2emQ,Good work bro 👍,not_gujlish
UgzGwyLsrrg3IZ__8Zx4AaABAg,k8EaDjz2emQ,Super performance Pranav,not_gujlish
Ugwf8VQPyXtMlJ-Xb7t4AaABAg,k8EaDjz2emQ,Waiting for episode 2❤💯💯😍🔥,not_gujlish
UgzPugtOGNx407zGrmB4AaABAg,k8EaDjz2emQ,Superb,not_gujlish
Ugw8Iq1Eakra3EjcYjF4AaABAg,k8EaDjz2emQ,Nice script 😊,not_gujlish
Ugx2__tO37PbD_28LYN4AaABAg,k8EaDjz2emQ,Pranav u nailed it. Superb,not_gujlish
UgwksOGvMXoVXNg29cd4AaABAg,k8EaDjz2emQ,Fabulous....Nailed it...Can't wait for next Saturday 💯💯💥🥂,not_gujlish
UgzACPCtXVF_z4MpteZ4AaABAg,k8EaDjz2emQ,Superb!👍👍👍,not_gujlish
Ugz370raEt7JHzkc6MB4AaABAg,k8EaDjz2emQ,Nice story.............👍👍👍,not_gujlish
Ugwwvvk-yWyweHwF6Up4AaABAg,k8EaDjz2emQ,It's amazing 😍 eagerly waiting for second episode,not_gujlish
UgzcvQBRbpes_ZdqeuJ4AaABAg,k8EaDjz2emQ,Loving it❤️🔥💯,not_gujlish
UgxC2v1lt4CpJC72WTV4AaABAg,k8EaDjz2emQ,Amazing story 👍👍👍,not_gujlish
Ugx6pu2dLuCn6ee3B894AaABAg,k8EaDjz2emQ,Great to be part of premiere. Best luck Team Gujju Gate.,not_gujlish
UgwjPRu54sOC98qiYFB4AaABAg,k8EaDjz2emQ,🎉🎉🎉🎉🎉🎉,not_gujlish
UgzLZTg5xBaDU6CO_0R4AaABAg,gpQRu9h7cp8,Nice movie,not_gujlish
UgxCamGRAKzbuBtI0Zl4AaABAg,gpQRu9h7cp8,Aa chokri ne  life mathi delete Kari devo joiye bcs baharni jindgi su  ani khabarj nathi,negative
UgxTE9U8O1HDMd9RMOt4AaABAg,gpQRu9h7cp8,Just awesome long time waiting for such nice film in Gujrati Thankx lot for nice in every aspect sp diloges.,not_gujlish
UgwZIEfDckpVZvvAI0p4AaABAg,gpQRu9h7cp8,Ek movie joi e jema Ojas Rawal and Pooja Joshi lead role ma hoy hero and heroine 😊😊,neutral
UgzgWQFVgDy3z3rRSq54AaABAg,gpQRu9h7cp8,We want ojas Rawal and Pooja Joshi romance movie 😊😊😊,not_gujlish
Ugxq046g5m39Zi0dVRV4AaABAg,gpQRu9h7cp8,Super story of web series.. And vyoma  acting 👌😍 is super and ojas series acting like super... This call awesome web series #vyomanandi,not_gujlish
Ugw7wEYn_4aHbpG6Pil4AaABAg,gpQRu9h7cp8,This is so beautiful and mesmerising story that I loves every second of it.....but also so fictional than for going back to reality ...I am straingt going nnow to watch CRIME PATROl episode 😂😂,not_gujlish
Ugz_64seNnMpa-mQsRJ4AaABAg,gpQRu9h7cp8,"Wow,  , 😮 yaar  aa gujrati dramas  atlaa  masat kem lagva lagya  orr bnva lagya 😊
❤ I'm totally mesmerized😮 I just falling ,,,,with ,,,,,in,,,, love ❤ 😍 💖",positive
Ugz8lmTu6diiJ7VFm_x4AaABAg,gpQRu9h7cp8,Gujarati Not hard 2 understand ❤,not_gujlish
UgxQbywHSZijzH5x0QZ4AaABAg,gpQRu9h7cp8,"Nice pictured but do you think totally different nature can be happy together?
If yes than I would like to see movie on that too.
Try it is based  on real life.",not_gujlish
Ugzt8-MuB8XP3kX14aN4AaABAg,gpQRu9h7cp8,"Successful man and philosophical women story of each and every webseries, just imagine if the guy was unsuccessful!!! Kuch naya lao yr",not_gujlish
UgwqvV9senyHKxP87-x4AaABAg,gpQRu9h7cp8,"Anayase comparison  thai gayu...
Arranged with Love wen series vadhare relatable lagi, bhale ne ema vadhare famous actors nathi, pan atory, acting bahu j saraa che !!!",not_gujlish
UgwprIp2uTaV9WeutaF4AaABAg,gpQRu9h7cp8,"A beautiful and exceptional love story that compels a sophisticated man to fall in love, demonstrating that love can conquer anyone.",not_gujlish
UgyrDdbwag1gvs_k1Mh4AaABAg,gpQRu9h7cp8,Nice ❤️,not_gujlish
Ugze1yqTumqycC1zf6t4AaABAg,gpQRu9h7cp8,🎉🎉,not_gujlish
Ugy3MTYjW7qRVBsuQCd4AaABAg,gpQRu9h7cp8,Good. Vyoma must try that Michelle Pfeiffer turning bac scene from One Fine Day. She is charming.,not_gujlish
UgzZ9B33wCRALRlZN3t4AaABAg,gpQRu9h7cp8,Nice love story 😊,not_gujlish
UgxadlL_niVB-8FyvSd4AaABAg,gpQRu9h7cp8,Classy luv story... ❤,not_gujlish
Ugy743rjv3Dwcc8VNNZ4AaABAg,gpQRu9h7cp8,Not like usual love story..no nonsense  in the story...flow is good...Nice acting...However too philosophical....at some points,not_gujlish
Ugyyuye2LwZKjJfvNyB4AaABAg,gpQRu9h7cp8,"Cute Couple story.
Nice. Keep it up. Both are naturally",not_gujlish
UgyjOY8zPK1hmH1gC314AaABAg,OkZg9HKfFN4,It's superb season,not_gujlish
UgwLJ2i49aDQx6CLRw94AaABAg,OkZg9HKfFN4,❤❤,not_gujlish
Ugw6JiYTNUUkihq4oI14AaABAg,OkZg9HKfFN4,Best webseries bass chaa sudhi vato tari and chaa mari......❤,not_gujlish
UgwRlyyo9K7DiChBCcF4AaABAg,OkZg9HKfFN4,Aao ne bhaibandh,neutral
Ugy4oDzS3hvtwZO0OrV4AaABAg,OkZg9HKfFN4,"Gaadi chalavta chalavta pn cha pivani...❎

Cha pita pita gaadi chalavvani...☑️☑️",neutral
UgwGTKWfwo_65owiNZJ4AaABAg,OkZg9HKfFN4,Very nice siris and New ❤😊😊,not_gujlish
Ugy1Iiu3rhTjOt-SzhZ4AaABAg,OkZg9HKfFN4,for Gujarati web series Ruhan is  the best choice ever,not_gujlish
Ugy4nQlcuqpqWV-1h3h4AaABAg,OkZg9HKfFN4,Any one in 2024..... Still one of the most favourite series ❤,not_gujlish
UgwMM-LWhrh1JwFsARN4AaABAg,OkZg9HKfFN4,When will come  New season?,not_gujlish
UgxC0BPJgKzHxQzHwIV4AaABAg,OkZg9HKfFN4,Tea post ❤,not_gujlish
UgzqTxgEeArwzG7s17B4AaABAg,OkZg9HKfFN4,I like this camestri both the best actor 🎉❤ badhi season ma tamebevu Hoi to season best j rahese,not_gujlish
UgyHEQB-V5F4K_Aw8GB4AaABAg,OkZg9HKfFN4,Voice 😍😍😍,not_gujlish
Ugwo-pVT5Gzx16jEwCx4AaABAg,OkZg9HKfFN4,Maja aavi.  Mane  depretion may aanad aavi gayo aa joine..  thanks..,positive
UgzlKKi205U0IH6KxRp4AaABAg,OkZg9HKfFN4,"I can relate all this, I have a same nature like him, what a series",not_gujlish
UgydwzuXxSsAwf9fUCV4AaABAg,OkZg9HKfFN4,I love yr voice,not_gujlish
Ugzduy0IVIy8mBohQsR4AaABAg,OkZg9HKfFN4,Ketlu ajeeb chene koi vyakti ne psnd karvu ane ej vyakti na maate kaamna karvi pan khabar che ke aa sangath sambhav nathi !,neutral
Ugx_MCLjMScuCNp0CcJ4AaABAg,OkZg9HKfFN4,Nice story,not_gujlish
UgzoXvglSt1_OPiVaWt4AaABAg,OkZg9HKfFN4,https://youtu.be/wTx8F3EjT3A,not_gujlish
Ugwi1KpH7jeo0J-MBNB4AaABAg,OkZg9HKfFN4,Really very nice 👌👌❤,not_gujlish
UgwgD7gnWuD4dIcuXXV4AaABAg,OkZg9HKfFN4,👌🏻,not_gujlish
UgyNe45mSGCIq7s7xGZ4AaABAg,OkZg9HKfFN4,Superb   ...nice acting sir...,not_gujlish
UgxY1a1PjYp6OnblRBN4AaABAg,OkZg9HKfFN4,Ur voice is magic....ruhan....,not_gujlish
Ugx4mO2I4S2NWVciexh4AaABAg,OkZg9HKfFN4,Nice ❤️🖤❤️🖤,not_gujlish
UgxiPFnOlgCfYQKYHc94AaABAg,OkZg9HKfFN4,Pl come soon...can't wait for u r.j. and jhinal.....bus cha sudhi....,not_gujlish
Ugzhry04uOJpHV5vufp4AaABAg,OkZg9HKfFN4,🙂✌🏻,not_gujlish
UgzEr2DU8qywwnE_60t4AaABAg,OkZg9HKfFN4,"After watching this series,mane em Lage 6: k pelo bhai Mari jem depression ma 6",neutral
Ugxus3dL4OvgvhLPRK54AaABAg,OkZg9HKfFN4,Vah RJ banya pachi car update kari nakhi,positive
UgxDIXJLFkFMaY3lkZt4AaABAg,OkZg9HKfFN4,I think my story is almost like this but there is no cha. 😂,neutral
UgxmiqEtzsxoAATSdbx4AaABAg,OkZg9HKfFN4,Ruhan yr voice ....... superb 👌,neutral
UgyLCUs_0iQdW96DGqR4AaABAg,OkZg9HKfFN4,Always...fan of Ruhan Alam...🥰,not_gujlish
Ugy5sdD-50Ff5vuVzm14AaABAg,OkZg9HKfFN4,Mulakat to chay par Hoti he coffee par to sirf mitting Hoti he,not_gujlish
Ugy1UUx-keu_8-nzV8V4AaABAg,OkZg9HKfFN4,Amezing 😍😍,not_gujlish
Ugw5zQyriWzTTYnsYx94AaABAg,OkZg9HKfFN4,wtf is this,not_gujlish
UgxgGziFkSC1TBNcJLN4AaABAg,OkZg9HKfFN4,hi...  producers/ directors  can you pls share all seasons and all episodes upload  with english subtitles??  plssss     i want  all seasons and episodes to my non Gujarati friends..    i requesting thrice  here..  pls  do something...   plsssssssssssssssssss,not_gujlish
UgzpfAJ78PwcPrNLZZ94AaABAg,OkZg9HKfFN4,Season 4 kyare aave che and nice work and keep it up bro,positive
Ugz4HG75coFFwyGqkTB4AaABAg,OkZg9HKfFN4,"Season 4 ni waiting chalu 6
1/2/3 season's episodes r superb.",not_gujlish
UgwtScgJcln-ezbxTnp4AaABAg,OkZg9HKfFN4,Etlu badhu pan kai khaas nathi ane dar vakhte aa chokrav ne laryara ane matlabi sukaam?,negative
UgwVn5Rr-04wJbb6pjp4AaABAg,OkZg9HKfFN4,Bhai loko na that merrige todave Tamara vidio bija na loko ma avu negative bhari ne,negative
UgwXKWxbT5qR4lx-PAt4AaABAg,OkZg9HKfFN4,NO STEREO SOUND in this episode.,not_gujlish
UgyfnNKhJuWo1m-EIlR4AaABAg,OkZg9HKfFN4,Life ma Mare pan twist ave che Ane Avta Rese pan Emni Jagya Koi nai Lai Sake Missing Om....,neutral
UgxJE1P_FcFA9TKWWsZ4AaABAg,OkZg9HKfFN4,2.37 scoda rapid ??,not_gujlish
UgwhW7w-5sD_BAHlP3Z4AaABAg,OkZg9HKfFN4,💕❤,not_gujlish
UgzLaIF6teQA1vvK--94AaABAg,OkZg9HKfFN4,Nice Bhai,not_gujlish
Ugwb59U_QrcDwMriO5Z4AaABAg,OkZg9HKfFN4,Lovely 💓 💕,not_gujlish
UgzCVOkSdQLRCdilLH14AaABAg,OkZg9HKfFN4,Nice video,not_gujlish
Ugzz-F6p1H-UmjV3thN4AaABAg,OkZg9HKfFN4,Osm....Yar sirji,not_gujlish
Ugxy5tfc8O2ttDPd-Sx4AaABAg,OkZg9HKfFN4,"bas cha sudhi t shirt 

https://desibeing.in/product/bas-cha-sudhi-unisex-tshirt/",not_gujlish
Ugw3euR0E9LLGBQNv2t4AaABAg,OkZg9HKfFN4,va dost so video banviy chi😊,not_gujlish
UgxaqAPcnA75r7Hryzt4AaABAg,OkZg9HKfFN4,"Sachej tamari rj ni job khub Saras chhe
Sachej tamne sambhadva raah joiye chhiye",positive
Ugz-rVE3W22UUO6vu_Z4AaABAg,OkZg9HKfFN4,"His expressions, his dialogue delivery, his timing is just supperb. Everytime we think what will they bring new this time. But everytime they come with unexpected ideas and just stun you. Never stop this show please",not_gujlish
UgwVumtzapUjWidfyux4AaABAg,OkZg9HKfFN4,Full episode Kai side par thi jova malse pls tell me Guy's,neutral
UgyI1J3DOX6TTmAw5zd4AaABAg,OkZg9HKfFN4,bhai ni really good story in gujarati and good cinematography,positive
UgxIgo_kb3gxFfpVEut4AaABAg,OkZg9HKfFN4,Is this his real story,not_gujlish
UgxkdDZU29Wh6Ys3XBp4AaABAg,OkZg9HKfFN4,Waiting for season 3💯💯💯💯 who is waiting 😇😇😇😇😇,not_gujlish
UgwYW35stKP65ZuIdAp4AaABAg,OkZg9HKfFN4,"where is this cafe in Ahmedabad, plz tell me someone..",not_gujlish
UgzJ_GpcwfiLRd686U54AaABAg,OkZg9HKfFN4,"Gujarati voice web series 
Tu Ane Tari Yado 
(Must watch )
https://youtu.be/rJhb2Cwu8qY",not_gujlish
UgywyoWRN8fr2yef-vF4AaABAg,OkZg9HKfFN4,"Aee bhai thoda mota videos to banavo, video 6 minutes ma Bharay jay Che MAN nay bharatu so I hope ke 15 minute suthi to banta he, chal yr Chai pila 😃",positive
UgwQ45_nnXr8IK5PiUF4AaABAg,OkZg9HKfFN4,Khub saras .peli var joya pachi mukva nu man na thay.hiro.heroin jor dar.khatha jor dar.👌👌👌,positive
Ugw5kMJ5TFyUH9L9OzR4AaABAg,OkZg9HKfFN4,Shashwat ne sacho prem... 🤗😍kehna zaruri he kya? Usne kahata... Kya zaruri nahi kya??,positive
UgzW01_yWU2BDnUbXFl4AaABAg,OkZg9HKfFN4,"Ur both season episodes r just same like my life. I lv it.. Pls bring the third season, too",not_gujlish
UgyxWqqOYzj8j1nnBoV4AaABAg,OkZg9HKfFN4,"Really one of the best Romantic love  Guju web series best Dialogue, script, Directions, Love you all Bus Cha sudhi all Team waiting coursly 3rd web series .",not_gujlish
UgwdEvXagrQnw3nBM9p4AaABAg,OkZg9HKfFN4,Khub saras,positive
UgwgbRNnF0AEIV6ih214AaABAg,OkZg9HKfFN4,Jakkassss ho,positive
UgwkIqLN1RDWd4h9rmR4AaABAg,OkZg9HKfFN4,bus cha suchi  nice gujarati web series,not_gujlish
UgwpsQZg1zHEEdhFDA94AaABAg,OkZg9HKfFN4,"yrr superb script, love u guys😃😀",not_gujlish
UgziToEy6aj9ohP2EYN4AaABAg,OkZg9HKfFN4,"Supap.... 
Su comment karu tamari story par... 

Dil ne hach machavi gayu..",not_gujlish
Ugy0Frg1c1Sc8uw4GeF4AaABAg,OkZg9HKfFN4,HELLO AASTHA PRODUCTION SEASON 3 LAVO YR..NAVU..,neutral
Ugzh65GJp1l6kdXkdOh4AaABAg,OkZg9HKfFN4,Wow wow wow... This is so refreshing. Amazing script and dialogues. Great direction. I just love my language Gujarati.,not_gujlish
UgxkgJ-0Cf2tldWpFBp4AaABAg,OkZg9HKfFN4,Jaldi j 3 seeson lavo aaj rj sathe,positive
UgyZckU5nQfVLmmfUK14AaABAg,OkZg9HKfFN4,3:43 koi skim bim to nathi ne🤣🤣🤣🤣,not_gujlish
UgzTcvFtQP4qrBPvQ9V4AaABAg,OkZg9HKfFN4,bas cha shudhi very buttyiful story 💖💖💖💖👌👌👌,positive
UgyI3lzf3zWPPxVm7G54AaABAg,OkZg9HKfFN4,"Bas Cha Sudhi.....
Hmmm. ....
.
.
.
.
Heights.:~)",not_gujlish
UgwUrpODENMdZdOimup4AaABAg,OkZg9HKfFN4,Beautiful story,not_gujlish
Ugxn5c9yPPUHLa9Yj-N4AaABAg,OkZg9HKfFN4,oh looking to handsome man,not_gujlish
UgxtIp_5xBc4G-BW3PV4AaABAg,OkZg9HKfFN4,Nice che,not_gujlish
UgyZFT6R72Hy6YgK4Ip4AaABAg,OkZg9HKfFN4,Interesting,not_gujlish
UgxnQrgdvGprM8s9oZB4AaABAg,OkZg9HKfFN4,Keepit up and make 3 season,not_gujlish
UgzR17aVFVWLD3d7Zal4AaABAg,OkZg9HKfFN4,Awsome..i have no word to describe your story,not_gujlish
UgyR_3xEgApQaqmAxJt4AaABAg,OkZg9HKfFN4,Yar I also love tea. ☺mari pan cha sathe  ni relation ship aavi j thai gai che. Hu ichha thay tayre rate 11. 30 vage cha banavi pivu. Yar Tamara episodes joi Sache.. Bas aam😏 Thai gayu k   mari life no aek important part che Aa series. Jayre pan upset hou tayre cha banavi pivu chu and Tamara aa episodes jovu Chhu. I love it😍,positive
UgzwtQA_VCrAD0oXKJh4AaABAg,OkZg9HKfFN4,bas chai sudhi ni next episode kiyare avse,neutral
UgzNbXPwwfbCv21qeap4AaABAg,OkZg9HKfFN4,2nd time full season 😊😊😊😊,not_gujlish
Ugz7mKaCMUyhJ8rufPV4AaABAg,OkZg9HKfFN4,Which song ruhan are tunning??,not_gujlish
Ugz7YWWzInC7Rm1sbEF4AaABAg,OkZg9HKfFN4,Nice work good Bhai Jakas video is not available for remote,not_gujlish
UgxWdn4zhFezsjxFXK94AaABAg,OkZg9HKfFN4,Super Bhai Jakas video,not_gujlish
UgyynsfKJx4T3iN9ndx4AaABAg,OkZg9HKfFN4,NXT EPISODE KYARE,neutral
UgzK2v1FsEYddD67ohN4AaABAg,OkZg9HKfFN4,Big fan of RJ Ruhan☺☺☺😍,not_gujlish
Ugzc89XHkhbiQWeWSVh4AaABAg,OkZg9HKfFN4,Jetli moments car ma betha tena krta Madam chalta jata rhya hot to wehla pochi jaat 😀,negative
Ugx4hMklKMNsZgzFh_l4AaABAg,OkZg9HKfFN4,Web series ne web series j revado naso na banavo!....💘😄,negative
UgzrmMW5ScbDM6f7B1F4AaABAg,OkZg9HKfFN4,Please upload the subtitles for season 2,not_gujlish
Ugw1w2x0ZMkrhGGnelF4AaABAg,OkZg9HKfFN4,Kudrati kamal BAkki!!!,not_gujlish
UgwDjIVZB7HpwgG8-bp4AaABAg,OkZg9HKfFN4,Nice,not_gujlish
UgzqSzSWynYRv6ZcJ-l4AaABAg,OkZg9HKfFN4,Wait for season 3 ♥️,not_gujlish
UgxQwilpC68s54i9olZ4AaABAg,OkZg9HKfFN4,Wah bov j saras story che ane khas krine rj u r osm bro,positive
Ugx9uJ5BYt6QLnQoCiZ4AaABAg,OkZg9HKfFN4,Hu pan aaje nai to 50 yaer baad pan banis to rj maru bhi sapnu Che😊😊,positive
