comment_id,video_id,text,like_count,published_at
UgzNEbalo5Vt-bNILyV4AaABAg,AMCrWebHX9s,😮,0,2025-08-22T17:27:01Z
Ugz1ZiYwhHBZybZ40Ap4AaABAg,AMCrWebHX9s,બા તો બા છે હો 😂😂😂😂❤❤❤😅,0,2025-08-22T15:26:39Z
UgyoswL3-sb6XdID7Fx4AaABAg,AMCrWebHX9s,❤❤❤❤❤❤❤🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🌹,0,2025-08-22T04:30:29Z
Ugx8qjwMJsnxrKq7Uc54AaABAg,AMCrWebHX9s,Ba is so cute❤,0,2025-08-21T18:55:57Z
UgwOFX1B7Rb2XdRj-Qd4AaABAg,AMCrWebHX9s,Ba. Pan ba che ho😂😂😂😂,0,2025-08-21T11:33:29Z
UgzpHCCcY7igyb3qJzl4AaABAg,AMCrWebHX9s,અમારે પણ આવીજ ફૈમેલી છે હો ❤️❤️,0,2025-08-20T14:57:22Z
UgyJc6BGUVFx85OL7AJ4AaABAg,AMCrWebHX9s,"😂 બા તો મોજ કરે છે ભાઈ અને બેન તમારા જેવા વવ દિકરા હોય તો ઘર સ્વર્ગ બની જાય ,વાહ ખુબજ સરસ....",0,2025-08-20T14:33:10Z
UgxMR5eZwkldcxeMoBl4AaABAg,AMCrWebHX9s,🤭😂😂😂🤣🤣🤣😅👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,1,2025-08-19T11:17:20Z
Ugx1tijkvTyTDTR0C6l4AaABAg,AMCrWebHX9s,Good ❤dadi,0,2025-08-17T12:10:23Z
Ugz945QYtbgn_Ev9Qa54AaABAg,AMCrWebHX9s,બા એ સરસ મજાની વાત કરી હો.,0,2025-08-17T00:45:05Z
UgzRmhGt-2j7KAocWVV4AaABAg,AMCrWebHX9s,બા ની આછે તાકાત,0,2025-08-16T09:44:56Z
UgzxZVhG_yWG7s01fyt4AaABAg,AMCrWebHX9s,આ બેન માં છે બીજું કોઈ ના બોલે 🙏🏻🙏🏻,0,2025-08-16T09:44:14Z
Ugw1wkreBBGN6Ifq-TZ4AaABAg,AMCrWebHX9s,Very nice dadi 😀😀😀😀😀😀,0,2025-08-12T19:45:24Z
Ugxfe7gudjhQzuXiv-V4AaABAg,AMCrWebHX9s,❤️nice dadi,0,2025-08-11T14:43:59Z
UgwYlzQtVJoORVcZs2l4AaABAg,AMCrWebHX9s,😂😂😂😅❤❤❤❤,0,2025-08-07T16:10:02Z
UgzYsU0K61CpNV53oIJ4AaABAg,AMCrWebHX9s,😂,0,2025-08-06T10:49:47Z
UgyALDEpfSGjEX7AOY94AaABAg,AMCrWebHX9s,બા માંથાફરેલ છે બેન ડાયની થાતી નહી,0,2025-08-06T10:20:05Z
UgyttTc74yFkIaF11Lt4AaABAg,AMCrWebHX9s,😁😁👌,0,2025-08-05T17:28:01Z
UgxoFgnIMp_ZGah1K7V4AaABAg,AMCrWebHX9s,તમારાં વીડીયો બહુજ મસ્ત છે ❤❤,0,2025-08-05T16:39:57Z
UgyhgqgAbV58vMOMwxB4AaABAg,AMCrWebHX9s,Dadima,0,2025-08-04T15:45:00Z
UgwEZwYSDwpRQdkXyzZ4AaABAg,AMCrWebHX9s,Happy family,0,2025-08-03T14:41:40Z
UgxcWXcea6TsCxUIpsx4AaABAg,AMCrWebHX9s,❤❤❤❤,0,2025-08-03T11:14:01Z
UgxzgmVus64UROkqkdh4AaABAg,AMCrWebHX9s,👆 Aa vedio clip me lagbhag 150 vakhat joi hase majaaaaa j aave chhe m that k haji joi kav so funny baa 🙏🙏🙏khub khub jivo baa,0,2025-08-02T13:19:23Z
UgzAUoQ16iKJ2QRwSF54AaABAg,AMCrWebHX9s,જે બોલે એ માતા ને નમન છે આજના જમાના માં સાસુ જોવા ગમતા નથી પણ આતો પ્રેમ નો સંબંધ ❤,0,2025-07-30T13:17:08Z
Ugy4INrQmO9Jk_GuGxB4AaABAg,AMCrWebHX9s,😂😂😂😂,0,2025-07-29T14:03:39Z
UgzT2HghmUhwURkf2-14AaABAg,AMCrWebHX9s,ખૂબ સરસ,0,2025-07-29T02:27:26Z
UgymrrIlWbVZBobAvdt4AaABAg,AMCrWebHX9s,😂😂😂,0,2025-07-28T17:09:30Z
UgxBui8OnkI_e_yhBO14AaABAg,AMCrWebHX9s,डोसी ए पण आ था करयु हतु आखी जिंदगी,1,2025-07-28T13:11:01Z
UgyAqrt98OOqpwVK0Qh4AaABAg,AMCrWebHX9s,Verry nice😂😂😂,0,2025-07-25T05:40:11Z
UgwmM5alyd1Zd2nCuNt4AaABAg,AMCrWebHX9s,Nice 😂😂,0,2025-07-23T13:04:12Z
UgyR2lwrHCjje-FEntl4AaABAg,AMCrWebHX9s,Nice family cute dadi baa 🙏🙏🚩 mahadev har 🚩🙏 jay mataji jay meldi ma ni 🙏🙏❤❤🌹🌹🇮🇪🇮🇪,0,2025-07-21T18:12:02Z
UgwJ1SKSgB4CLH8WUu14AaABAg,AMCrWebHX9s,SIDDHRAJ DESAI KING,0,2025-07-21T16:24:00Z
UgzdCv5URHj2COCDG2p4AaABAg,AMCrWebHX9s,😂😂😂😂😂😂😂👌👌👌👌👌,0,2025-07-21T06:57:14Z
Ugz-Gqfw960NF442_314AaABAg,AMCrWebHX9s,માજી મોજીલા,0,2025-07-20T13:14:53Z
UgxRAAWoCmNUPx-i0AB4AaABAg,AMCrWebHX9s,Ba Maja avi gayi😂😂😂❤❤,0,2025-07-20T05:13:46Z
UgzoavoLIFr2io39G0Z4AaABAg,AMCrWebHX9s,ભાઈ મજા આવે છે.... 😂,0,2025-07-18T13:23:24Z
Ugwm8wkTeoOopWHqHO14AaABAg,AMCrWebHX9s,ખુબ સરસ બા ખૂબ સરસ પરિવાર હા કાઠીયાવાડી હા 👌💯👌👍,0,2025-07-18T11:01:03Z
UgwF3Fj4y7v9Af5eFml4AaABAg,AMCrWebHX9s,Baa❤❤❤❤❤❤,0,2025-07-18T08:41:28Z
UgykZeasfPUbc56fzAZ4AaABAg,AMCrWebHX9s,❤,0,2025-07-18T08:40:47Z
UgyRp0Mgk-Vc0zSqrxh4AaABAg,AMCrWebHX9s,Ha ha baa 😅,0,2025-07-18T04:35:35Z
UgzPGFRC-9bg_iwighl4AaABAg,AMCrWebHX9s,"""Naa kare to kya jaa"" & ""tari maa krva ave kam"" is not joke. I totally respect elders and we should but they should also understand how to speak with daughter in laws and appreciate them for their dedication for your son and family.",0,2025-07-17T15:00:08Z
UgxeDk6ZpYUATjbR_cp4AaABAg,AMCrWebHX9s,Hi,0,2025-07-17T14:19:22Z
UgxIP2uFwjFFXKpm0wB4AaABAg,AMCrWebHX9s,બા તો બા છે ❤,0,2025-07-17T13:37:01Z
UgxHS4KRSsWtN5A5NKh4AaABAg,AMCrWebHX9s,Ba A barobar kidhu😂😂😂❤,0,2025-07-16T02:28:51Z
UgzAaQ4vfY0uWsfqN8l4AaABAg,AMCrWebHX9s,Good 😂😂😂😂😂,0,2025-07-15T15:32:49Z
UgyUL7zYX7-xmTE3H-t4AaABAg,AMCrWebHX9s,Baa  bahu cute che,0,2025-07-14T16:50:40Z
UgzS40q-j1YtnWDgaWp4AaABAg,AMCrWebHX9s,बाश्री को दिल से नमन है...सबकुछ सच बोलेंगे ही,0,2025-07-14T02:48:07Z
UgxI5QUMS3A-mtloTtt4AaABAg,AMCrWebHX9s,😂😂😂😂😂😂😂😂😂😂😂❤❤❤❤❤❤,1,2025-07-13T14:21:17Z
UgywexmB1MVeeIULYk54AaABAg,AMCrWebHX9s,Mari dadi,0,2025-07-13T09:44:12Z
Ugyi10rbDcI4IwpYNNV4AaABAg,AMCrWebHX9s,સરસ જીવન ખુશ રહો,0,2025-07-12T10:11:44Z
UgzpibGrFKTHnJBIkXZ4AaABAg,AMCrWebHX9s,વાહ દાદી વા તમે શું વાત કીધી છે,0,2025-07-12T08:18:32Z
Ugx-EZy0cnNbamD6B2x4AaABAg,AMCrWebHX9s,Aaje ba full mood ma chhe,0,2025-07-12T03:14:05Z
Ugx8AZSN6TvmDp-pcZt4AaABAg,AMCrWebHX9s,બા ની વાતો મા બહુંજ મજા આવે છે,0,2025-07-11T16:56:02Z
Ugz2nwjVpCrCheRygDh4AaABAg,AMCrWebHX9s,વનદ,1,2025-07-11T09:23:12Z
UgyUii896J2XB_9aBx54AaABAg,AMCrWebHX9s,Happy family 🎉❤🎉❤🎉❤,0,2025-07-10T12:15:32Z
UgyzqFbelyv4S_Y7nZx4AaABAg,AMCrWebHX9s,ગરડા માવતર નૅ રાજી રાખૉ તૉ ભગવાન પણ રાજી,0,2025-07-06T05:26:05Z
Ugzl3OMnm4RmuYZ8f2N4AaABAg,AMCrWebHX9s,Baa rock.,0,2025-07-01T04:50:20Z
UgycwTjSu8awOhRNVu54AaABAg,AMCrWebHX9s,આવી વાતો વીડિયો માં મૂકવાનો શું મતલબ???,0,2025-06-30T17:56:24Z
Ugy6JzBBXEF2l8HA8BF4AaABAg,AMCrWebHX9s,ખુબ સરસ ❤❤❤❤❤❤,0,2025-06-27T14:25:39Z
UgzJ7YU1NUZX9NZ40jB4AaABAg,AMCrWebHX9s,❤❤❤❤❤❤❤❤❤❤❤❤❤,1,2025-06-26T09:19:58Z
UgylvPO2NBxfAA1BWL94AaABAg,AMCrWebHX9s,Jay surapura dada Jay mataji Jay,1,2025-06-18T08:08:49Z
UgyhacsyciQ2maygjkl4AaABAg,AMCrWebHX9s,How real typical and religious old people survive still happily 😮😢😊,0,2025-06-16T09:53:44Z
Ugx96iJiwXjs2-_zTbF4AaABAg,AMCrWebHX9s,Vaa baa vaa,0,2025-06-14T17:14:01Z
UgzXsBpfaDaI2Rm1i614AaABAg,AMCrWebHX9s,😢❤🎉dabi,0,2025-06-13T16:28:38Z
Ugy220fuuKMXkvQ3_k14AaABAg,AMCrWebHX9s,Cute baa  aa baa jevaj mara baa che aavuj bole che 🤩♥,5,2025-06-09T05:58:54Z
UgxKyeAz6vcpRo5xKch4AaABAg,AMCrWebHX9s,જય માતાજી,0,2025-06-05T07:28:04Z
UgwSys3JEvVzfYh9BUJ4AaABAg,AMCrWebHX9s,ખુબજ સરસ જવાબ દાદી આભાર તમને,0,2025-06-02T07:37:40Z
UgxR23-I0LdNAQfgd1x4AaABAg,AMCrWebHX9s,😊😊😊😊,0,2025-05-29T08:51:07Z
UgyScUin6IROy5UxYkl4AaABAg,AMCrWebHX9s,Beta Tamara jevi dikri bhagvan bathane aape 🙏🙏🙏,0,2025-05-22T15:11:30Z
UgyaNaBoBbxzxRGifZ54AaABAg,AMCrWebHX9s,So best dadi❤❤,0,2025-05-17T08:59:24Z
UgwwsFeG8wYbWiqXsSt4AaABAg,AMCrWebHX9s,ખુબ સરસ જીંદગી જીવો છો જે ઘરમાં ગૈઢા આટલાં ખુસ હોય તે. ઘર સ્વર્ગ હોય છે ❤❤❤😊😊😊😊,0,2025-05-15T16:43:43Z
UgxAHBwo5V18ZZSf-0Z4AaABAg,AMCrWebHX9s,ખરેખર ખૂબ સંસ્કારી પરીવાર છે,0,2025-05-13T17:09:41Z
UgxfCJo0egWE7_fcmqd4AaABAg,AMCrWebHX9s,🔥🔥,0,2025-05-09T17:23:54Z
Ugwf5JZ7bfNg3p8oAaB4AaABAg,AMCrWebHX9s,બરોબર છે બા હાસુ,0,2025-05-04T13:28:49Z
UgwlETLOcVXaS9Kj4ul4AaABAg,AMCrWebHX9s,😂😂😂😂,0,2025-05-03T18:18:39Z
Ugxhwpx451eeDDLoKIF4AaABAg,AMCrWebHX9s,😂😂😂😂,0,2025-05-02T15:01:44Z
Ugx7axPlAgZYoFGybuJ4AaABAg,AMCrWebHX9s,😅😅😅😅😅😅😂😂,0,2025-05-02T12:56:23Z
UgyHRDtx1WlOGrDYei94AaABAg,AMCrWebHX9s,Bible search comedy kare,1,2025-05-02T07:02:30Z
UgxVv76zJaPcysV7vdR4AaABAg,AMCrWebHX9s,Bhagyashadi cho k aava Baa tamari pase che,0,2025-05-01T10:29:55Z
Ugy2AuIwhXrGJD2gQ8R4AaABAg,AMCrWebHX9s,Baa bov game didi ❤❤,0,2025-05-01T08:48:21Z
UgwUpHgxGnk8g6KtezJ4AaABAg,AMCrWebHX9s,Very nice 🙏Jai shree krishna 🙏,1,2025-05-01T06:00:21Z
UgwmM95pTF8I3WsFsAh4AaABAg,AMCrWebHX9s,Amara ba avaj hata mast ram😂😂,0,2025-04-29T18:15:49Z
UgzIXJ76DQmyejFvK3B4AaABAg,AMCrWebHX9s,માજી મોજીલા બા,0,2025-04-29T15:22:31Z
UgxISJsMVUtYmTX5uuF4AaABAg,AMCrWebHX9s,"Allah ba ne khus rakhe ...aa ghar khub saras hase .. jya vadil hasta hoy ..
Salam",0,2025-04-28T08:55:30Z
Ugx_7zOmOU6NEpdrtn54AaABAg,AMCrWebHX9s,Ba to roster che,0,2025-04-28T04:08:00Z
UgwwilxTisE_I7UuEW94AaABAg,AMCrWebHX9s,Bahut achha pariwar hai 🙏🙏💖💖💐💐👌👌,1,2025-04-27T16:19:20Z
UgxmIWQAnoc3HfkBuhl4AaABAg,AMCrWebHX9s,ખુબજ સરસ છે,0,2025-04-27T11:55:33Z
UgyJX3bnjx0KYbDlrYR4AaABAg,AMCrWebHX9s,❤❤❤❤❤,0,2025-04-27T11:55:21Z
Ugy_GOOtHRmIiCZfvwB4AaABAg,AMCrWebHX9s,❤❤❤❤❤,0,2025-04-27T11:55:16Z
UgyvHIvrZNQAI_XEMjZ4AaABAg,AMCrWebHX9s,Maa❤,0,2025-04-27T06:40:52Z
UgxxaeB5kME2bVFNj0R4AaABAg,AMCrWebHX9s,❤❤❤,0,2025-04-26T23:04:15Z
Ugx0JwQViYBaWn-VO7F4AaABAg,AMCrWebHX9s,Fool Desi video😂,0,2025-04-26T15:49:29Z
UgwkiSCNFNyoRJLr9nt4AaABAg,AMCrWebHX9s,❤,0,2025-04-26T12:35:13Z
Ugw8NdIPD5JJipu-RdN4AaABAg,AMCrWebHX9s,❤❤❤❤❤❤😂,0,2025-04-25T11:31:51Z
UgxgNRkjZwQXI539f6V4AaABAg,AMCrWebHX9s,जय सियाराम ❤,0,2025-04-25T10:14:57Z
UgxBzN6LVExHjjhh2LN4AaABAg,AMCrWebHX9s,Good ❤❤❤😂😂😂😂😅😅😅😊😊,2,2025-04-24T12:48:55Z
UgyZORLhgOt0KM3HzoN4AaABAg,AMCrWebHX9s,Suppr funny😂,0,2025-04-22T12:07:04Z
UgxGW_H1Yad1EyZqSK14AaABAg,AMCrWebHX9s,Very nice 👍,0,2025-04-22T10:35:30Z
UgxFUGGnc0uY84uvnkl4AaABAg,QeusjBig8WU,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤વાવ,0,2026-07-30T17:06:40Z
Ugz6ZoifRzYc75qUvxN4AaABAg,QeusjBig8WU,Vahmastdalbanavi❤❤,1,2026-07-29T11:32:26Z
Ugzyj9nnIBlabGtOro14AaABAg,QeusjBig8WU,😮hjhfduuy😮😮😮😮😮😮,0,2026-07-19T10:12:18Z
UgzWw7hpuySH93jh1G54AaABAg,QeusjBig8WU,Ta ma ru nam su chee,0,2026-07-12T17:02:04Z
UgzzqjVr4GHZPNgf6Ex4AaABAg,QeusjBig8WU,Mari fever che,0,2026-06-21T07:34:22Z
UgzfTi5o2fAz8pfu3154AaABAg,QeusjBig8WU,વા જલ્પા બેન દાળ બહુ સરસ છે ક્યા ગા મ ના છો,0,2026-06-10T17:55:22Z
UgyoicpVvJoXBjzLyDZ4AaABAg,QeusjBig8WU,❤🎉😊,1,2026-05-18T06:31:16Z
UgwhXKaPHM5c1SkDLsV4AaABAg,QeusjBig8WU,Hu rajkot ma rv chu,0,2026-04-22T08:10:40Z
Ugyt4ajKjCRd326elf94AaABAg,QeusjBig8WU,Hy jalpa di hu Tamara ghare avis,0,2026-04-22T08:09:56Z
Ugzic3wsatS-n2yOpFp4AaABAg,QeusjBig8WU,તમે બહુ વેલા રસોય બનાવો,0,2026-04-04T15:15:41Z
Ugz873B7KCXlSYT2RKl4AaABAg,QeusjBig8WU,Jay  mataji,0,2026-03-22T06:31:39Z
UgxIRK2XW5fhlcYgkMN4AaABAg,QeusjBig8WU,Video  mast hai❤❤❤,0,2026-02-17T17:39:35Z
UgyRz9z7vtCsvv9IQ4F4AaABAg,QeusjBig8WU,Video jovana 2 reason chhe ek to gujrati bov saru bolo biju video gamdano chhe je Mane bov game,1,2026-01-28T04:29:04Z
UgxHegrnafEWXSuMD0F4AaABAg,QeusjBig8WU,Jay shree Krishna,0,2025-12-30T08:48:35Z
Ugx0Zntc7505DK1Qjsl4AaABAg,QeusjBig8WU,Kokar badalavi nakho jalpa ven,0,2025-12-20T11:28:45Z
UgxfGNQ-233rvOlV3p14AaABAg,QeusjBig8WU,એવું નહીં ઈચ્છા મૂકી,0,2025-11-24T10:00:14Z
Ugx64RmC_ArqMPBCoEZ4AaABAg,QeusjBig8WU,Ditya and naresh ne su bhave che,0,2025-11-10T14:51:44Z
UgwGSXw2xy7n8QIJRCZ4AaABAg,QeusjBig8WU,તમેસરસલાગોછે❤,0,2025-11-05T08:08:24Z
UgxfX5LqCiv5CNVRvcJ4AaABAg,QeusjBig8WU,Ben tame akdam alag unic rite video banavo chho jowani maja ave chhe,0,2025-11-01T13:56:44Z
UgxxcsqurofEtz9t_MR4AaABAg,QeusjBig8WU,❤❤❤❤❤❤❤❤,0,2025-11-01T10:44:09Z
Ugy5E2WmIGnHFYpyayd4AaABAg,QeusjBig8WU,👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼,0,2025-10-29T13:58:14Z
Ugzw-RHHv478rE8VLvl4AaABAg,QeusjBig8WU,WOW!!! Didi tame nareshbhai ane ditya  khub Sara video banavo cho ane aamaj aagal pragati karo tevi prabhu ne prathna ❤😊❤😊❤😊❤😊,0,2025-10-15T04:16:36Z
UgxUX85ztoPJrYPdPzN4AaABAg,QeusjBig8WU,Hi,0,2025-10-06T04:48:49Z
UgyzvFHQpWO1S-5YRe54AaABAg,QeusjBig8WU,Tamra video sara hoy che voice pan saro che nice and your daughter is so cute,1,2025-10-05T18:37:45Z
UgxZKnuLKV1y6sdBTc94AaABAg,QeusjBig8WU,Bov ghati chhe dal,0,2025-10-01T10:30:05Z
UgwrfmNVMPZvL--GluZ4AaABAg,QeusjBig8WU,જલ્પા બેન મારી બેન તમારી બૌ મોટી ફેન છે તમારા ઘરે આવું છે એને ચા પીવા ક્યાં રેયોસો તમે અમે રાજકોટ થી બોલિયે છિયે,0,2025-09-12T08:35:27Z
Ugx_VnHqF1zwL0fmEFZ4AaABAg,QeusjBig8WU,Ben table pr na charso pari Josho to pblm,1,2025-09-10T04:07:31Z
UgyUt2WGmXBGTgcKzXR4AaABAg,QeusjBig8WU,Jay mataji ❤😊😊😊😊😊😊😊😊😊😊,0,2025-09-06T14:04:46Z
UgydNb9pfVFpU5NSEcV4AaABAg,QeusjBig8WU,❤,1,2025-07-30T08:24:49Z
Ugy0FSpKbEkoi1cCMM14AaABAg,QeusjBig8WU,❤❤❤❤😍🥰,0,2025-07-24T06:45:56Z
Ugzgs_GYKmc8cgjNA954AaABAg,QeusjBig8WU,Tamara video bahuj Sara che jalpa ben❤,1,2025-07-22T05:37:11Z
UgxqsANb9dp1NsK_wYd4AaABAg,QeusjBig8WU,તમે સરસ લાગો છો 💞💞💞🥰🥰🥰😍😘💕💕💕,2,2025-07-19T17:33:30Z
UgzadF7zoj-KozfjEKF4AaABAg,QeusjBig8WU,😋😋😋😋😋😋😋😋😋,2,2025-07-06T12:17:10Z
UgwoBuBOy1cF7vAl2iB4AaABAg,QeusjBig8WU,Avi dal no hoi 😂,0,2025-07-02T07:29:47Z
Ugx4NnP2FNjvS-U0Cqt4AaABAg,QeusjBig8WU,Tamara dada nu fesa revip karo😊,1,2025-06-26T13:26:57Z
Ugz6dop53VtR7oxQIwN4AaABAg,QeusjBig8WU,Vah mast dal banavi 👌👌👌❤❤❤,20,2025-06-23T09:57:24Z
UgzHjYl0OYgbtdpkHoh4AaABAg,QeusjBig8WU,તમે બહુ સરસ વીડીયો બનાવો છો બહેન ❤️❤️❤❤,4,2025-06-23T09:07:26Z
UgxKm-OO9nngyc2lef54AaABAg,QeusjBig8WU,Jitiya ke flower Niche,0,2025-06-20T16:44:42Z
UgwU5rbAxefwcW3y5gN4AaABAg,QeusjBig8WU,"તમારૂગામકયુછે
🎉🎉🎉🎉🎉",0,2025-06-11T06:08:36Z
Ugyy1Bl0xlVsvl-SkF94AaABAg,QeusjBig8WU,🌹🙏🌹🙏🌹,0,2025-06-08T10:55:36Z
UgwJvsIgL64psQ7gmAZ4AaABAg,QeusjBig8WU,❤❤❤,1,2025-06-05T20:18:32Z
Ugy0dP_YuDxggJOROYh4AaABAg,QeusjBig8WU,વા વાત,2,2025-05-31T16:07:57Z
UgzL6fCbzDKicmfm9CF4AaABAg,QeusjBig8WU,વાહ❤❤❤❤,1,2025-05-02T17:14:13Z
UgwJbF0adXTqbSWvuhd4AaABAg,QeusjBig8WU,Aamari ghre pn aavo blanket che....😊😊,1,2025-04-24T16:03:13Z
UgwI2ppP09sR9xjtti94AaABAg,QeusjBig8WU,Vadi ni ser karavo ne ek var ❤,1,2025-04-18T07:14:05Z
UgyhKW6-M3-bJsSbJU14AaABAg,QeusjBig8WU,Tame master chef ma jav bahu speed chhe,0,2025-04-09T11:11:00Z
Ugy9luKyu0RAH-aReu94AaABAg,QeusjBig8WU,તમારું નામ શું છે,0,2025-04-05T16:32:40Z
UgyieJqk7sjY_eXqeuN4AaABAg,QeusjBig8WU,તમરકનામસૂસે❤,0,2025-04-05T16:32:01Z
UgxNIGTP49txZoRyrLN4AaABAg,QeusjBig8WU,Aap kyathi cho,0,2025-03-25T17:46:38Z
UgxubjeXDzH1L-Fx8Hh4AaABAg,QeusjBig8WU,Wow❤❤❤❤❤❤❤🎉🎉🎉🎉🎉😅😅😅😅😢😢😢😢😊😊😊😊😊😊😊😊q,0,2025-03-24T14:00:58Z
UgyIUKKOOUnjUhXPatl4AaABAg,QeusjBig8WU,Tamaru ghar saras che ane cow pan 😊mane cow 🐄 bu game,0,2025-03-07T16:38:50Z
Ugxw9gUvRV8dJsT2xmF4AaABAg,QeusjBig8WU,Jay mataji ❤❤❤,7,2025-02-25T10:37:31Z
Ugw-XPUpF3p_gw6pJat4AaABAg,QeusjBig8WU,Are yaar aa sada char vage kon randhe,0,2025-02-20T16:04:08Z
UgwlTyhi4FR45_Bf0MB4AaABAg,QeusjBig8WU,Wow,1,2025-01-29T05:34:32Z
Ugw9LvjJgH2vJ29Ugn54AaABAg,QeusjBig8WU,Must trade Banavie,1,2025-01-28T07:59:05Z
Ugxg838awRvXBztysdl4AaABAg,QeusjBig8WU,❤❤❤,1,2025-01-27T14:51:18Z
UgxSCZtYzXQhMb4sv7F4AaABAg,QeusjBig8WU,mastttttt.....🤤😋,1,2025-01-26T07:16:20Z
Ugx44hXxeVWEPEShaZR4AaABAg,QeusjBig8WU,દાળ બનાવવી હોય તો માટી ના ચુલે ને માટી ના પાટીયા  મા પછી  જમવા ની મજા  આવે  બેન,1,2025-01-21T08:04:43Z
Ugx7Kpl4POEKssKX2M54AaABAg,QeusjBig8WU,Wow,1,2025-01-18T14:06:44Z
Ugwtsh2ftC0EhPinRl54AaABAg,QeusjBig8WU,❤Hi,1,2025-01-13T05:00:34Z
UgxjHTmEBF1efGBbPvp4AaABAg,QeusjBig8WU,Pa6d watch'ma 4:30 thay che tme aatlu velu jmva banavo,1,2025-01-10T14:11:56Z
UgysR0XPo4q-dBqQflp4AaABAg,QeusjBig8WU,Vah mast mast adad ni fal,1,2025-01-10T03:34:31Z
UgyNsuTZpSaKiaj4fTx4AaABAg,QeusjBig8WU,Sarasben,1,2025-01-08T16:40:39Z
Ugyif1aeJR3s9mcWNGl4AaABAg,QeusjBig8WU,Dal no gami ben,0,2025-01-08T11:15:30Z
UgzCZ25iTyokqSTvokF4AaABAg,QeusjBig8WU,Nice di,1,2025-01-06T16:33:07Z
UgyLjtsOelTDJyGP6md4AaABAg,QeusjBig8WU,"Good morning sis 
Jay dwarkadhish sis 
Jay mogal ma sis",3,2024-12-31T01:40:00Z
UgxR2buA4QiPeXY1tSJ4AaABAg,QeusjBig8WU,Super 👌😋,0,2024-12-29T11:41:52Z
UgwWeryp2_KDBLi0RbV4AaABAg,QeusjBig8WU,Ben ak var vaghar karya vagar try karjo...,0,2024-12-29T08:12:00Z
Ugz8p3hwraE_RQUGBWZ4AaABAg,QeusjBig8WU,Adab ni dal thodi vadhare thick  che.aa dal   ( thin)patali  sari lage.,7,2024-12-27T07:31:53Z
UgxKTYhc-hHv6NIiSAN4AaABAg,QeusjBig8WU,Jay Randal maa ❤,6,2024-12-25T19:13:16Z
UgzDiMzlk8U7pm2o9SR4AaABAg,QeusjBig8WU,જય શ્રી કૃષ્ણના 🎉🎉🎉🎉🎉,1,2024-12-25T14:24:34Z
UgxCeCniay3imDnlkxZ4AaABAg,QeusjBig8WU,❤❤❤❤❤❤❤❤❤❤❤,2,2024-12-25T07:42:50Z
UgwzUfeHXXJ9yX7OcOR4AaABAg,QeusjBig8WU,Tamaru gam nu name su che jalpa ben,3,2024-12-25T07:38:03Z
UgxDqybBtYoHb_p14pV4AaABAg,QeusjBig8WU,Nice video 👍,5,2024-12-25T03:12:20Z
UgzMQfCYXCxs1AoswMh4AaABAg,QeusjBig8WU,❤❤❤❤,3,2024-12-25T00:22:39Z
UgyiEF5XAXenlXX9oPB4AaABAg,QeusjBig8WU,Thank for 2 subscribber😢😢❤❤,4,2024-12-24T18:15:59Z
UgyHjsCnEX1RsjRMZrx4AaABAg,QeusjBig8WU,Tamara video ane vlog sara hoy che pan thoda mota banavo,1,2024-12-24T17:03:46Z
UgxnwDDoA8Zx9f7voL54AaABAg,QeusjBig8WU,❤,2,2024-12-24T16:49:08Z
Ugw7cQr1vje-iVPtUc54AaABAg,QeusjBig8WU,Aap kidhr se ho😮😊,3,2024-12-24T16:13:40Z
UgyP42fh-h5rQ0PObqh4AaABAg,QeusjBig8WU,Aap khare te ho,2,2024-12-24T16:13:09Z
UgwAAt3ahnL9EAZC5XZ4AaABAg,QeusjBig8WU,wah 🥙🥙wow,2,2024-12-24T15:40:21Z
Ugx_tNE65hwrexwQ_hd4AaABAg,QeusjBig8WU,Aa dal banae evi kadai Amara ghr chhe 😊Ben,3,2024-12-24T10:44:47Z
UgzuMxcth13yp27488t4AaABAg,QeusjBig8WU,Aamne Nadi bav ti,1,2024-12-24T10:42:24Z
UgyG026BBuUxm9Gp5fd4AaABAg,QeusjBig8WU,My favrot🙂,2,2024-12-24T10:06:59Z
UgwEqso1sEKRCjoU-7x4AaABAg,QeusjBig8WU,Bau j jadi dal kri 6,1,2024-12-24T09:42:50Z
Ugwg0ObknjtOD1_Q_eR4AaABAg,QeusjBig8WU,બેન ઠંડી કેવી છે તમારા ગામમાં,1,2024-12-24T09:32:45Z
UgzpMkCYzCYltTreWPJ4AaABAg,QeusjBig8WU,Jay Dwarka dhish 🙏,7,2024-12-24T09:15:57Z
UgzYA13vM9NH8pod5zJ4AaABAg,QeusjBig8WU,"Ben ratre adad n khavay, pachvama khub bhare kevay...",2,2024-12-24T08:38:43Z
UgyT5jacFWo64tsTqux4AaABAg,QeusjBig8WU,સુપર મીની બ્લોક બેન,2,2024-12-24T08:33:31Z
UgxmyUfVxxntcD9NJ8R4AaABAg,QeusjBig8WU,Jay mataji jalpaben,3,2024-12-24T08:13:01Z
